id;text;video;playlist;start;end;duration;split;prev_delta;post_delta
noticias-en-lengua-de-senas-argentina-resumen-semanal-31012021_580;acá en chile antes no había ley, pero ya lo logramos.;noticias-en-lengua-de-senas-argentina-resumen-semanal-31012021;resumen_semanal;3.035.883;3.043.657;7.774.000.000.000.340;[('acá en chile antes no había ley, pero ya lo logramos.', 3035.883, 3043.657)];0.0670000000000072;0.0670000000000072
noticias-en-lengua-de-senas-argentina-resumen-semanal-31012021_581;en realidad, nuestro trabajo fue un sacrificio.;noticias-en-lengua-de-senas-argentina-resumen-semanal-31012021;resumen_semanal;3.043.724;3.047.661;3.936.999.999.999.890;[('en realidad, nuestro trabajo fue un sacrificio.', 3043.724, 3047.661)];0.0670000000000072;0.0329999999999017
noticias-en-lengua-de-senas-argentina-resumen-semanal-31012021_582;colaboramos y debatimos durante cuatro años yendo al congreso, haciendo lobby con diputados y senadores, todo este proceso fue lento.;noticias-en-lengua-de-senas-argentina-resumen-semanal-31012021;resumen_semanal;3.047.694;3.063.277;12.981.000.000.000.200;[('colaboramos y debatimos durante cuatro años', 3047.694, 3054.635), ('yendo al congreso, haciendo lobby con diputados y senadores,', 3054.701, 3060.507), ('todo este proceso fue lento.', 3060.574, 3063.277)];0.0329999999999017;0.0659999999998035
noticias-en-lengua-de-senas-argentina-resumen-semanal-31012021_585;pero ahora ya logramos esta ley, es oficial.;noticias-en-lengua-de-senas-argentina-resumen-semanal-31012021;resumen_semanal;3.063.343;3066.68;3.336.999.999.999.980;[('pero ahora ya logramos esta ley, es oficial.', 3063.343, 3066.68)];0.0659999999998035;0.0670000000000072
noticias-en-lengua-de-senas-argentina-resumen-semanal-31012021_586;nosotros estamos muy emocionados y felices.;noticias-en-lengua-de-senas-argentina-resumen-semanal-31012021;resumen_semanal;3.066.747;3.070.284;3.537.000.000.000.260;[('nosotros estamos muy emocionados y felices.', 3066.747, 3070.284)];0.0670000000000072;0.0659999999998035
noticias-en-lengua-de-senas-argentina-resumen-semanal-31012021_589;¿qué es lo importante?;noticias-en-lengua-de-senas-argentina-resumen-semanal-31012021;resumen_semanal;3.076.757;3.078.859;21.019.999.999.998.600;[('¿qué es lo importante?', 3076.757, 3078.859)];0.0340000000001055;0.0670000000000072
noticias-en-lengua-de-senas-argentina-resumen-semanal-31012021_590;que las personas sordas deben mantenerse unidas, también las agrupaciones e instituciones de personas sordas.;noticias-en-lengua-de-senas-argentina-resumen-semanal-31012021;resumen_semanal;3.078.926;3086.6;7.274.000.000.000.340;[('que las personas sordas deben mantenerse unidas,', 3078.926, 3082.029), ('también las agrupaciones e instituciones de personas sordas.', 3082.096, 3086.6)];0.0670000000000072;0.0670000000000072
noticias-en-lengua-de-senas-argentina-resumen-semanal-31012021_592;el objetivo es la lengua de señas, porque es importante su desarrollo, la accesibilidad para personas sordas: niños, jóvenes, adultos y adultos mayores.;noticias-en-lengua-de-senas-argentina-resumen-semanal-31012021;resumen_semanal;3.086.667;3.100.747;9.210.000.000.000.490;[('el objetivo es la lengua de señas, porque es importante su desarrollo,', 3086.667, 3090.838), ('la accesibilidad para personas sordas: niños, jóvenes, adultos y adultos mayores.', 3090.904, 3100.747)];0.0670000000000072;0.0670000000000072
noticias-en-lengua-de-senas-argentina-resumen-semanal-31012021_594;estoy feliz porque antes era muy difícil vivir ya que no había accesibilidad, había mucha discriminación, y no había ayuda para nosotros, pero ahora estoy tranquila.;noticias-en-lengua-de-senas-argentina-resumen-semanal-31012021;resumen_semanal;3.100.814;3.114.528;1.801.800.000.000.000;[('estoy feliz porque antes era muy difícil vivir ya que no había accesibilidad,', 3100.814, 3105.853), ('había mucha discriminación,', 3105.919, 3107.754), ('y no había ayuda para nosotros, pero ahora estoy tranquila.', 3107.788, 3114.528)];0.0670000000000072;0.0670000000000072
noticias-en-lengua-de-senas-argentina-resumen-semanal-31012021_597;es fundamental que las agrupaciones sordas se mantengan unidas siempre.;noticias-en-lengua-de-senas-argentina-resumen-semanal-31012021;resumen_semanal;3.114.595;3.120.834;6.239.000.000.000.030;[('es fundamental que las agrupaciones sordas se mantengan unidas siempre.', 3114.595, 3120.834)];0.0670000000000072;0.0660000000002583
noticias-en-lengua-de-senas-argentina-resumen-semanal-31012021_598;¡gracias! ¡chau!;noticias-en-lengua-de-senas-argentina-resumen-semanal-31012021;resumen_semanal;3120.9;3123.44;2.539.999.999.999.960;[('¡gracias! ¡chau!', 3120.9, 3123.44)];0.0660000000002583;9.472.999.999.999.950
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_11;el dólar oficial está en la mira de todos.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;83.33;90.06;6.730.000.000.000.000;[('el dólar oficial está en la mira de todos.', 83.33, 90.06)];31.199.999.999.999.900;0.0600000000000022
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_12;"aunque las comparaciones históricas indican que un tipo de cambio de $100 no está tan atrasado, otras variables hacen pensar en un ""salto"" luego de las elecciones del 14 de noviembre.";lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;90.12;118.24;26.419.999.999.999.900;"[('aunque las comparaciones históricas indican que un tipo de cambio de $100', 90.12, 97.50999999999999), ('no está tan atrasado, otras variables hacen pensar en un ""salto""', 97.57, 104.09), ('luego de las elecciones del 14 de noviembre.', 104.15, 118.24000000000001)]";0.0600000000000022;23.899.999.999.999.800
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_20;entre 2019 y 2022, el gasto se multiplicaría por 3,25%, según la ley de presupuesto oficial.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;175.81;188.27;14.939.999.999.999.900;[('entre 2019 y 2022, el gasto se multiplicaría por 3,25%,', 175.81, 182.84), ('según la ley de presupuesto oficial.', 183.0, 188.27)];0.0600000000000022;0.0600000000000022
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_22;es decir, o se recorta el gasto público o se ajusta el tipo de cambio.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;188.33;196.24;7.909.999.999.999.990;[('es decir, o se recorta el gasto público o se ajusta el tipo de cambio.', 188.33, 196.24)];0.0600000000000022;0.0600000000000022
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_23;aumenta el dólar oficial, devaluación.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;196.3;200.84;4.539.999.999.999.990;[('aumenta el dólar oficial, devaluación.', 196.3, 200.84)];0.0600000000000022;0.1599999999999966
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_24;el frente cambiario es el tema más sensible que debe enfrentar el gobierno en esta etapa electoral.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;201.0;212.57;15.019.999.999.999.900;[('el frente cambiario es el tema más sensible que debe enfrentar el gobierno', 201.0, 207.63), ('en esta etapa electoral.', 207.69, 212.57)];0.1599999999999966;0.8500000000000227
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_26;la decisión oficial fue salir a cuidar las reservas, a través de nuevas restricciones para acceder al mercado cambiario para importadores y también para los inversores que buscan dolarizarse a través de la compra venta de bonos vía “contado con liquidación”.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;213.42;253.87;4.904.999.999.999.990;[('la decisión oficial fue salir a cuidar las reservas,', 213.42000000000002, 221.81), ('a través de nuevas restricciones para acceder al mercado cambiario', 221.87, 228.15), ('para importadores y también para los inversores que buscan dolarizarse', 228.21, 233.36), ('a través de la compra venta de bonos vía “contado con liquidación”.', 233.42000000000002, 253.87)];0.8500000000000227;0.1599999999999966
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_30;"algunos economistas aseguran que ""el riesgo es que siga en aumento la brecha cambiaria al reprimir la demanda para dolarizarse a través del mercado bursátil formal"" y que la devaluación ""tenga que ser más fuerte"".";lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;254.03;294.81;4.393.000.000.000.000;"[('algunos economistas aseguran que ""el riesgo es que siga en aumento', 254.03, 269.09), ('la brecha cambiaria al reprimir la demanda para dolarizarse', 269.15, 277.0), ('a través del mercado bursátil formal"" y que la devaluación', 277.06, 283.72), ('""tenga que ser más fuerte"".', 283.78, 294.81)]";0.1599999999999966;4.189.999.999.999.990
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_42;los comprobantes deben estar emitidos con tu nombre, tipo y número de documento.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;362.6;370.75;8.149.999.999.999.970;[('los comprobantes deben estar emitidos con tu nombre, tipo y número de documento.', 362.6, 370.75)];0.0600000000000022;0.0600000000000022
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_43;el beneficio aprobado se acreditará en una tarjeta precargada expedida por el banco de la nación argentina o en la billetera electrónica bna+.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;370.81;393.39;11.090.000.000.000.000;[('el beneficio aprobado se acreditará en una tarjeta precargada expedida', 370.81, 378.51), ('por el banco de la nación argentina o en la billetera electrónica bna+.', 378.57, 393.39)];0.0600000000000022;0.0600000000000022
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_45;"""cn sordos"" te va a dar un ejemplo para ser más claros.";lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;393.45;396.84;3.390.000.000.000.040;"[('""cn sordos"" te va a dar un ejemplo para ser más claros.', 393.45, 396.84000000000003)]";0.0600000000000022;0.1599999999999681
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_46;voy a viajar en auto junto a mi familia, tres integrantes, a conocer las cataratas de iguazú en marzo 2022 y reservo un hotel por tres noches.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;397.0;409.33;8.75;[('voy a viajar en auto junto a mi familia, tres integrantes,', 397.0, 400.45), ('a conocer las cataratas de iguazú en marzo 2022 y reservo un hotel', 400.51, 407.09000000000003), ('por tres noches.', 407.15, 409.33)];0.1599999999999681;0.0600000000000022
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_49;la factura del alojamiento es por $8.000.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;409.39;412.51;31.200.000.000.000.000;[('la factura del alojamiento es por $8.000.', 409.39, 412.51)];0.0600000000000022;0.0600000000000022
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_50;como necesito un gasto mínimo de $10.000 para solicitar el beneficio entonces aprovecho y reservo en una agencia de viajes la excursión al parque nacional iguazú por un total de $4.000.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;412.57;427.27;14.000.000.000.000.000;[('como necesito un gasto mínimo de $10.000 para solicitar el beneficio entonces', 412.57, 419.36), ('aprovecho y reservo en una agencia de viajes la excursión al parque nacional', 419.42, 424.27), ('iguazú por un total de $4.000.', 424.33, 427.27)];0.0600000000000022;0.0600000000000022
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_53;las facturas de las dos compras suman un total de $12.000 con lo cual recibiré un crédito de $6.000 para utilizar a partir de marzo.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;427.33;436.54;12.060.000.000.000.000;[('las facturas de las dos compras suman un total de $12.000 con lo cual recibiré', 427.33, 431.6), ('un crédito de $6.000 para utilizar a partir de marzo.', 431.66, 436.54)];0.0600000000000022;0.0600000000000022
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_55;la devolución del dinero se realiza desde marzo del 2022 hasta diciembre del 2022.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;436.6;444.39;7.789.999.999.999.960;[('la devolución del dinero se realiza desde marzo del 2022 hasta diciembre del 2022.', 436.6, 444.39)];0.0600000000000022;0.0600000000000022
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_56;¿dónde puedo utilizar el beneficio?;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;444.45;448.09;36.399.999.999.999.800;[('¿dónde puedo utilizar el beneficio?', 444.45, 448.09)];0.0600000000000022;0.0600000000000022
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_57;recordá que para utilizar tu crédito no es necesario que los prestadores estén inscriptos en el programa.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;448.15;454.09;52.900.000.000.000.200;[('recordá que para utilizar tu crédito no es necesario que los prestadores', 448.15, 450.84), ('estén inscriptos en el programa.', 451.0, 454.09000000000003)];0.0600000000000022;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_59;alojamiento gastronomía transporte excursiones centros turísticos alquiler de automóviles otros servicios turísticos para los afiliados a pami la devolución es del 70%.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;454.15;469.75;22.470.000.000.000.000;[('alojamiento gastronomía', 454.15, 456.75), ('transporte excursiones', 456.81, 459.65999999999997), ('centros turísticos alquiler de automóviles', 459.72, 461.6), ('otros servicios turísticos', 461.65999999999997, 463.84000000000003), ('para los afiliados a pami la devolución es del 70%.', 464.0, 469.75)];0.0599999999999454;0.0600000000000022
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_64;para más información podés visitar la web www.previaje.gob.ar;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;469.81;479.87;10.060.000.000.000.000;[('para más información podés visitar la web www.previaje.gob.ar', 469.81, 479.87)];0.0600000000000022;7.127.999.999.999.990
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_72;nueve años después, a sus 64 años, representó a la argentina en la maratón de china taipei.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;616.6;624.69;14.129.999.999.999.800;[('nueve años después, a sus 64 años, representó a la argentina', 616.6, 621.06), ('en la maratón de china taipei.', 621.12, 624.69)];0.0600000000000591;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_74;en total suma 39 participaciones en la media maratón de buenos aires.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;624.75;634.42;966.999.999.999.996;[('en total suma 39 participaciones en la media maratón de buenos aires.', 624.75, 634.42)];0.0599999999999454;0.0600000000000591
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_75;solo el coronavirus pudo detenerlo, en 2020 no se disputó la carrera por el contexto de pandemia.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;634.48;642.0;9.480.000.000.000.130;[('solo el coronavirus pudo detenerlo, en 2020 no se disputó la carrera', 634.48, 639.69), ('por el contexto de pandemia.', 639.75, 642.0)];0.0600000000000591;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_82;la propina que se espera de un viajero hacia el personal de restaurantes, hoteles y otros servicios turísticos varía en cada región.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;878.84;887.72;10.340.000.000.000.000;[('la propina que se espera de un viajero hacia el personal de restaurantes,', 878.84, 883.69), ('hoteles y otros servicios turísticos varía en cada región.', 883.75, 887.72)];21.242.000.000.000.000;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_84;por ejemplo, en nueva york, el personal de un restaurante se ofenderá si la propina es menor al 15% del precio del ticket.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;887.78;904.57;14.490.000.000.000.000;[('por ejemplo, en nueva york, el personal de un restaurante', 887.78, 893.27), ('se ofenderá si la propina es menor al 15% del precio del ticket.', 893.33, 904.57)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_86;"en cambio, en japón un mozo puede llegar a ""correr"" al comensal si éste decide dejar algo de dinero sobre la mesa.";lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;904.63;916.39;13.579.999.999.999.900;"[('en cambio, en japón un mozo puede llegar a ""correr"" al comensal si éste decide', 904.63, 913.63), ('dejar algo de dinero sobre la mesa.', 913.69, 916.39)]";0.0599999999999454;0.0600000000000591
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_88;"""cn sordos"" te acerca una guía para desentrañar ese código propio de cada lugar.";lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;916.45;924.24;9.610.000.000.000.010;"[('""cn sordos"" te acerca una guía para desentrañar ese código propio', 916.45, 921.03), ('de cada lugar.', 921.09, 924.24)]";0.0600000000000591;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_90;brasil, nunca decir la palabra “propina”.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;924.3;929.33;5.030.000.000.000.080;[('brasil, nunca decir la palabra “propina”.', 924.3, 929.33)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_91;en ese país, se llama de ese modo a la “coima” por lo tanto su connotación es negativa.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;929.39;934.48;5.430.000.000.000.060;[('en ese país, se llama de ese modo a la “coima” por lo tanto su connotación', 929.39, 932.03), ('es negativa.', 932.09, 934.48)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_93;"el ""dinero extra"" de un servicio para mozos de bares y restaurantes suele estar incluido en la factura y es de un 10% de lo consumido.";lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;934.54;948.48;10.550.000.000.000.000;"[('el ""dinero extra"" de un servicio para mozos de bares y restaurantes', 934.54, 937.33), ('suele estar incluido en la factura y es de un 10% de lo consumido.', 937.39, 948.48)]";0.0599999999999454;1.909.999.999.999.960
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_95;estados unidos, la “capital mundial de la propina”.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;950.39;958.15;7.759.999.999.999.990;[('estados unidos, la “capital mundial de la propina”.', 950.39, 958.15)];1.909.999.999.999.960;0.0600000000000591
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_96;irse de un lugar sin dejar propina es una ofensa.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;958.21;965.57;7.360.000.000.000.010;[('irse de un lugar sin dejar propina es una ofensa.', 958.21, 965.57)];0.0600000000000591;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_97;se suele exigir entre un 15% y un 20% de la factura.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;965.63;970.27;4.639.999.999.999.980;[('se suele exigir entre un 15% y un 20% de la factura.', 965.63, 970.27)];0.0599999999999454;0.0600000000000591
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_98;¿por qué?;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;970.33;971.72;13.899.999.999.999.800;[('¿por qué?', 970.33, 971.72)];0.0600000000000591;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_99;lo que dejan los clientes es una parte importante del salario, que habitualmente es bajo.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;971.78;976.87;6.060.000.000.000.050;[('lo que dejan los clientes es una parte importante del salario,', 971.78, 974.51), ('que habitualmente es bajo.', 974.57, 976.87)];0.0599999999999454;0.1599999999999681
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_103;en dinamarca, bélgica, holanda y alemania las propinas no son muy comunes.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;985.36;994.6;9.240.000.000.000.000;[('en dinamarca, bélgica, holanda y alemania las propinas no son muy comunes.', 985.36, 994.6)];0.0600000000000591;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_104;los trabajadores de servicios generalmente están bien pagados y no dependen de las propinas.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;994.66;1003.03;12.360.000.000.000.000;[('los trabajadores de servicios generalmente están bien pagados y no dependen', 994.66, 1000.54), ('de las propinas.', 1000.6, 1003.03)];0.0599999999999454;0.0600000000000591
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_106;igual se aceptan propinas de entre 10 y 15%.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;1003.09;1009.57;6.480.000.000.000.010;[('igual se aceptan propinas de entre 10 y 15%.', 1003.09, 1009.57)];0.0600000000000591;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_107;china, allí nunca será necesario dar propina en ningún lugar de china.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;1009.63;1017.09;7.460.000.000.000.030;[('china, allí nunca será necesario dar propina en ningún lugar de china.', 1009.63, 1017.09)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_108;incluso en algunos hoteles prohíben a su personal aceptar propinas.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;1017.15;1024.15;7.000.000.000.000.110;[('incluso en algunos hoteles prohíben a su personal aceptar propinas.', 1017.15, 1024.15)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_109;solamente en hong kong, comúnmente se agrega un cargo del 10% al 15% a la factura.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;1024.21;1037.6;19.029.999.999.999.900;[('solamente en hong kong, comúnmente se agrega un cargo del 10%', 1024.21, 1034.6), ('al 15% a la factura.', 1034.66, 1037.6)];0.0599999999999454;2.910.000.000.000.080
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_123;otro factor a tener en cuenta es la presencia de ácaros.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;1109.36;1115.66;6.300.000.000.000.180;[('otro factor a tener en cuenta es la presencia de ácaros.', 1109.36, 1115.66)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_124;son como pequeños insectos que viven en las alfombras, colchones, almohadas, frazadas, bibliotecas, y en todos aquellos lugares donde pueda acumularse el polvo.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;1115.72;1133.09;14.029.999.999.999.900;[('son como pequeños insectos que viven en las alfombras, colchones,', 1115.72, 1124.24), ('almohadas, frazadas, bibliotecas, y en todos aquellos lugares', 1124.3, 1130.03), ('donde pueda acumularse el polvo.', 1130.09, 1133.09)];0.0599999999999454;0.0600000000001728
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_127;los ácaros son los principales responsables del desencadenamiento de las alergias.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;1133.15;1138.33;10.929.999.999.999.800;[('los ácaros son los principales responsables del desencadenamiento', 1133.15, 1135.66), ('de las alergias.', 1135.72, 1138.33)];0.0600000000001728;0.0600000000001728
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_129;4evitar las superficies con relieve o huecos que pueden acumular polvo y optar por superficies lisas, como pisos flotantes, entre otros, que sean fáciles de limpiar, usar pocos adornos de decoración y evitar las bibliotecas en el dormitorio.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;1138.39;1159.21;283.299.999.999.997;[('4evitar las superficies con relieve o huecos que pueden acumular polvo', 1138.39, 1146.81), ('y optar por superficies lisas, como pisos flotantes, entre otros, que sean fáciles', 1146.87, 1149.36), ('de limpiar, usar pocos adornos de decoración y evitar las bibliotecas', 1149.42, 1154.57), ('en el dormitorio.', 1154.63, 1159.21)];0.0600000000001728;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_133;5priorizar las fibras de algodón y hacer lavados periódicos de la blanquería y ropa de cama.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;1159.27;1172.48;133.900.000.000.001;[('5priorizar las fibras de algodón y hacer lavados periódicos de la blanquería', 1159.27, 1169.45), ('y ropa de cama.', 1169.51, 1172.48)];0.0599999999999454;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021_138;evitar el uso de naftalinas o productos antipolillas, ya que estas sustancias desprenden productos químicos irritantes y pueden desencadenar crisis alérgicas.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-24102021;resumen_semanal;1182.36;1193.0;11.580.000.000.000.100;[('evitar el uso de naftalinas o productos antipolillas, ya que estas sustancias', 1182.36, 1188.33), ('desprenden productos químicos irritantes y pueden desencadenar crisis alérgicas.', 1188.39, 1193.0)];0.0599999999999454;37.799.999.999.999.700
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_25;también moderna.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;174.63;179.66;5.030.000.000.000.000;[('también moderna.', 174.63, 179.66)];0.0600000000000022;2.430.000.000.000.000
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_32;ante la dificultad del acceso al segundo componente de la sputnik v y la premura por inmunizar con las dos dosis a la mayor cantidad de ciudadano, la capital federal realizará un estudio de combinación de vacunas y convocó a quienes tengan la primera dosis de la sputnik v.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;245.45;280.69;3.000.000.000.000.000;[('ante la dificultad del acceso al segundo componente de la sputnik v', 245.45, 250.66), ('y la premura por inmunizar con las dos dosis a la mayor cantidad de ciudadano,', 250.72, 261.09), ('la capital federal realizará un estudio de combinación de vacunas', 261.15, 273.36), ('y convocó a quienes tengan la primera dosis de la sputnik v.', 273.42, 280.69)];10.359.999.999.999.900;0.0600000000000022
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_36;se pueden anotar quienes vivan en la ciudad de buenos aires y hayan recibido la sputnik v hace 30 días o más, sean mayores de 21 años, y que quieran recibir una de dos vacunas, la sinopharm o astrazeneca.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;280.75;305.72;25.010.000.000.000.000;[('se pueden anotar quienes vivan en la ciudad de buenos aires', 280.75, 286.06), ('y hayan recibido la sputnik v hace 30 días o más, sean mayores de 21 años,', 286.12, 290.39), ('y que quieran recibir una de dos vacunas, la sinopharm o astrazeneca.', 290.45, 305.72)];0.0600000000000022;0.0599999999999454
lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021_39;quienes estén interesados en participar se pueden anotar en la página web y tras ser convocados e inoculados van a ser seguidos a lo largo de cuatro semanas para observar tanto los efectos adversos y la respuesta inmune.;lsa-noticias-en-lengua-de-senas-argentina-resumen-semanal-11072021;resumen_semanal;305.78;329.09;2.394.999.999.999.990;[('quienes estén interesados en participar se pueden anotar en la página web', 305.78, 310.21), ('y tras ser convocados e inoculados van a ser seguidos a lo largo', 310.27, 317.6), ('de cuatro semanas para observar tanto los efectos adversos y la respuesta inmune.', 317.66, 329.09)];0.0599999999999454;0.0900000000000318
